hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,is_win
60,41,20,93,74,103,65,48,46,3,116287390,93922748,34232611,104070670,91701543,20321748,86698277,88719902,19757254,6922000,0
8,39,28,37,97,46,30,55,93,107,368420844,170711479,93552791,91064780,86785083,152962063,119180054,86870856,86793739,117015167,1
69,65,84,20,78,41,106,30,64,43,160987706,34118104,84671288,34752860,956503,16280166,87776861,89163371,127716304,96738880,0
64,8,96,15,26,20,35,65,69,109,104017377,164021718,136181407,80929738,135901943,148959264,163660086,199452628,180026082,179973958,1
91,77,65,99,87,43,41,56,111,100,101695162,139280377,108484186,139937922,114239371,135878232,134276083,84772440,113800818,89423756,0
7,15,52,55,79,39,86,72,88,66,106809101,26316691,87586992,94338967,94049589,70388657,117421467,89625472,86723143,176184718,1
44,90,88,23,74,6,28,58,76,37,94004717,37658157,117956848,84853828,85937380,249651648,355156901,189564374,59463394,99672424,1
10,13,86,87,29,65,107,67,30,45,91369376,102250219,86741690,76904792,75390186,93616251,111034589,89871557,89249333,116585378,0
71,12,55,25,17,72,7,46,1,86,50828662,87293485,102823997,38515149,49317728,21604967,84429681,115141430,87360406,41470731,0
26,2,72,53,66,18,61,30,13,33,111187038,187619311,132309493,110759067,173476224,89871557,93616251,89249333,116585378,102099826,0
65,55,63,16,25,79,13,73,92,72,89654154,90504093,91443418,82229931,86802063,86432144,98914820,84746927,87442297,101312582,1
23,109,110,57,76,86169030,49274352,31447369,82302800,118601438,1
46,88,48,86,83,87,17,9,69,13,87360406,102099826,91443418,115102590,91162296,131087409,106781506,158909771,5571849,20321748,1
88,26,54,110,47,28,21,68,65,20,156662698,250604896,227657377,108977404,194624542,181904158,130049546,127347218,141065684,166139115,1
95,86,31,97,69,72,2,25,30,68,89269794,123051238,91064780,86725175,112250781,96196828,53178236,87586992,76600360,36547811,1
5,86,6,25,41,107,65,50,59,47,87278757,89117038,101450083,116585378,169025618,106809101,92423451,134556694,132851371,106573901,0
55,1,66,79,13,51,86,32,92,53,86714699,70807240,86664345,81150290,5246156,41231571,3916428,101495620,41288955,76482434,0
88,58,11,73,48,86,92,51,54,47,90423751,116287390,98134803,47240869,93736444,79694671,127924050,48210041,130701346,103156461,1
88,13,72,52,53,97,3,54,80,83,113338064,41231571,101495620,41288955,76482434,87219396,89269794,87201671,86750262,89137399,1
72,52,46,2,7,25,11,100,1,86,212451919,99796146,91364275,109455705,100175472,37658157,94004717,117956848,85937380,105001471,1
85,79,12,114,16,74,44,2,111,101,87278757,173476224,121769650,116585378,73562326,171981096,114619230,234699894,117421467,117483894,1
19,47,90,103,91,30,106,92,46,97,96698174,92551671,86741304,101932097,96708830,105599955,88933594,102525542,93119769,3940262,0
6,2,49,75,20,98,91,8,28,101,129585121,118134220,101586543,102644565,111114687,184950344,173476224,132309493,187619311,85805514,0
12,69,62,21,76,74,67,30,41,107,101908305,224477505,136187546,222189151,257871203,110090274,112664592,137496334,119594755,196115648,0
23,74,75,1,41,10,84,2,9,46,107227595,124553723,48510685,111637216,125801956,91191397,85485252,91191651,81481903,101208242,0
22,111,28,73,55,110,68,49,44,75,164105832,44603256,67882382,86822085,116158065,205252837,248272580,191117556,217362379,115010730,1
26,1,74,39,53,93,25,64,20,98,142185236,423355,129105279,79654067,61130075,148785405,151204518,100553124,150053324,140789612,1
18,110,38,46,102,72,30,107,22,41,97548862,86040272,289073734,92477990,176988393,171726145,100278842,326327879,171881792,89589299,1
50,39,84,93,11,104,7,112,46,44,100758751,133656750,91365101,153836240,155332459,204555078,137728769,130907034,104440683,176170434,1
73,65,84,70,112,76,48,75,87,41,292461276,10366616,102119379,87293485,38515149,97658618,105178768,52191022,104275965,86715129,0
39,26,29,19,66,67,55,74,20,30,172424257,18180970,49317728,12231202,50828662,93119769,88933594,101450083,112377459,145550466,0
91,19,2,22,56,112,85,46,26,93,114239371,108376607,91698091,89423756,139280377,86861614,216067541,149486894,103729052,175538337,0
99,28,46,75,97,8,98,87,91,106,110540711,188972713,102126005,86894490,125801956,292955772,141162274,110209831,116054300,137530209,1
111,9,6,89,49,55,119,60,23,93,47434686,10366616,86725175,86726887,108452107,38628747,50828662,111034589,12231202,84429681,1
50,55,106,112,39,28,46,72,26,85,102727762,180817377,114942716,113635276,116014008,162914357,73444154,101054837,253133307,255191556,0
3,67,19,103,61,112,2,75,109,22,4281729,26316691,24009418,92253768,195254520,109512357,43619695,94049589,100058342,94786276,0
7,11,50,85,72,55,68,42,100,46,87276347,111620041,86727555,87177591,86745912,34505203,82262664,72312627,26771994,86799300,1
32,28,34,87,77,38,73,71,31,9,90423751,86870856,96169991,75750590,63703276,168785654,55649904,118078153,86744095,120111123,0
97,56,8,21,37,114,2,101,66,106,117956848,86700461,94004717,84853828,116525052,86822085,87063175,86974263,176502766,85937380,1
85,20,48,108,106,88,74,79,98,55,316990902,167593428,94979043,365471479,184898722,34547465,86848947,119267685,86809886,89972122,0
86,38,48,20,47,87,25,57,19,109,101695162,94738847,177416702,94296097,106863163,91443418,113457795,84772440,100471531,89871557,1
37,93,81,64,70,25,20,85,88,44,316014122,289161490,317419253,272614176,318560272,190634921,242810366,180655431,114263385,121051236,0
25,72,106,22,62,12,50,11,71,7,16571807,94364925,30237211,108452107,86828698,86743032,86747351,99643683,86715129,85805514,0
21,50,51,26,4,11,81,87,39,62,170135814,124669158,30087950,125003050,87025876,97072681,86131091,42114496,111750003,91623784,0
53,62,46,1,50,74,107,55,30,67,119631156,100175472,109455705,95825708,99796146,177238878,40547474,30237211,87423323,108452107,1
79,47,11,78,38,51,30,49,72,33,119809622,95430068,86761682,92949094,27178898,86802844,91460772,106573901,92423451,134556694,0
54,17,98,26,66,63,51,31,19,91,89625472,70388657,86723143,82262664,87278757,21265941,8712306,94155156,100317750,19672354,1
106,74,33,7,53,77,101,98,71,15,104790995,107032387,99638309,109199782,135612069,148896406,121642227,149282692,147858311,134657231,0
76,66,7,8,111,21,53,26,107,54,118207269,105725681,100758751,87352234,155332459,59463394,242697694,100507647,99672424,194521913,0
68,13,7,61,45,22,28,64,51,1,19195168,93003633,47508363,108011225,86576108,86824794,121896179,66228684,91730177,65166008,0
112,71,12,25,39,7,21,86,51,72,86741690,75390186,91369376,92127891,86874930,112377459,93119769,105599955,3940262,101450083,1
19,66,69,99,91,67,78,68,86,29,70388657,87278757,89625472,86723143,82262664,89269794,86802844,91064780,11550182,86725175,1
98,2,87,54,28,8,55,49,30,107,88585077,207829314,160678812,114031486,129958758,137193239,111291593,205813150,103039499,103940975,1
93,53,21,11,7,96,26,41,46,25,143047911,85805514,51502936,97515492,93429965,167938051,39203994,85607867,164383935,48485273,1
85,43,40,3,64,63,86,15,78,58,26682464,42989814,96169991,146772593,97590558,69325073,89742217,91918857,86747757,88792641,0
91,31,109,10,41,13,63,102,6,20,203903869,113003383,188884494,152960698,121395876,96196828,86802844,87197791,26316691,76600360,0
13,55,20,54,110,28,50,53,86,39,86799300,34505203,82262664,72312627,26771994,101495620,41288955,76482434,3916428,41231571,0
86,45,88,6,53,9,75,51,4,7,89249333,121052479,89268488,91644707,103126502,353710617,196228187,216684917,106204137,113272381,1
21,16,4,83,106,9,55,7,68,46,103729052,176091581,51684352,166766695,133138436,138154666,117199412,151550803,136984885,129585121,0
86,49,92,17,69,98,11,48,5,89,89371588,98878010,114239371,123854991,98887913,8712306,85805514,40547474,94155156,100841499,0
41,75,31,96,101,83,26,46,67,69,57858596,85197023,58934441,86736329,86820376,159020918,117421467,101399998,91460772,150419909,0
93,58,26,49,28,38,111,13,18,87,66093498,130433320,113800923,67705093,113923026,72954284,91935164,320540563,78150073,172721030,0
2,25,18,101,110,7,54,75,39,97,87285329,88271237,101495620,41288955,25175582,123051238,89269794,91064780,86725175,112250781,1
65,56,86,76,57,73,8,16,87,88,138885864,186627166,89598554,139822354,131043881,149486894,117281554,139876032,82327674,87012746,0
40,78,27,43,45,90,7,69,11,77,86846354,84080964,82469842,162432679,91490142,8363146,70473277,99947395,50203685,915529,0
102,109,74,14,5,28,31,48,13,84,123790878,87758426,208341339,221912469,234134834,40165949,129272624,71015290,176408393,93661201,0
18,106,71,64,40,13,10,3,53,60,88826062,298683250,93552791,35504297,91932652,192981126,130327734,204682862,371303420,178638015,1
110,48,83,45,49,7,85,25,78,9,87063175,177648913,236858633,85937380,221666230,98172857,3940262,238239590,84429681,88933594,0
50,60,20,2,1,22,26,68,40,93,110155287,98172857,90180366,90199779,91971075,89558833,140746,114672220,31456357,34505203,0
18,14,41,84,87,8,74,9,75,5,158571074,283605212,257936853,166058772,168428266,238915151,334085977,294002089,183096301,365743140,0
77,112,25,85,78,19,74,109,3,45,331999484,153749549,119939006,117891932,226340817,169141480,134741940,250733860,111473138,104888934,1
40,36,32,18,27,56,107,45,53,30,248096417,104516398,31884574,55773698,93680381,86047456,123583095,20603135,219225327,90373262,0
89,2,90,26,8,107,79,1,65,23,129585121,118134220,102644565,111114687,101586543,25907144,94155156,105248644,38628747,19672354,1
55,39,86,62,72,25,51,101,89,87,38628747,49317728,94155156,50828662,87293485,31818853,86715129,85805514,108452107,21604967,0
22,21,69,4,75,77,17,3,52,66,14353349,124231143,123244426,131763884,134159112,55649904,58513047,68007361,64444715,119180054,0
74,46,69,103,27,33,17,29,10,31,88508515,89157606,89217927,98887913,100883708,89423756,89871557,84772440,90892734,89407113,0
95,28,84,48,20,15,14,74,31,55,107152350,65844037,114160015,129598961,379551269,373600776,311560004,87189751,409886703,133485990,0
11,20,8,61,26,34,16,68,65,46,88585077,82327674,90892734,89246836,88553213,157475523,89230834,136186119,93289364,117281554,1
73,64,39,55,16,51,7,19,21,30,281585108,116470420,116818204,111510263,204130023,125445895,92086472,301951899,307205087,116339807,0
51,92,7,72,9,64,98,55,89,46,31311002,33541191,3916428,88502795,34930858,94049589,86870856,98018029,75750590,88655279,0
9,58,89,23,72,102,63,92,17,76,88719902,40547474,6922000,19757254,43276219,21265941,8712306,94155156,100317750,19672354,1
100,87,69,19,109,48,3,108,52,13,167072778,168829831,108221389,161042969,167372590,376376587,205239629,342340720,107081378,139822354,1
87,28,21,25,72,11,39,50,51,7,111533846,124013062,194710965,136624722,130921377,142754251,51684352,110025307,134679634,134903105,0
6,17,3,91,28,23,14,4,64,9,123051238,87586992,182993582,113331514,92847434,91480675,168785654,165624822,86744095,120111123,1
34,99,86,35,7,53,16,74,4,89,122472613,118910244,148320848,116432464,156588954,96808109,119505071,105838816,126508304,118495288,0
70,65,34,62,87,17,106,85,13,37,103275898,119594755,216067541,176996872,133705802,139822354,186627166,131043881,138885864,89598554,1
75,85,31,106,21,59,46,112,7,28,144296658,217906387,153946438,120303454,210415354,224428275,246073091,104195278,186190628,228915765,1
75,91,98,49,16,76,107,108,90,48,103940975,103039499,137193239,173880329,111291593,186977347,135384059,139937922,114239371,139280377,0
19,106,119,3,109,112,21,78,25,67,34726076,101897410,118245703,109338760,471575591,102126005,107227595,51747431,124553723,111637216,0
63,86,88,65,46,98,91,16,9,81,66961656,98960211,87006040,28981367,52084357,36896771,8583144,107661390,86728961,70979380,1
60,84,9,8,96,109,51,65,86,30,113055496,139876032,89166519,113705693,117197143,139280377,114239371,136477860,131043881,43797009,0
60,26,100,1,43,19,110,7,87,49,119631156,99796146,155332459,95825708,109455705,67760037,66296404,20321748,58380135,106781506,1
15,20,41,7,13,72,91,101,97,104,89625472,11550182,86723143,94049589,70388657,89269794,134556694,91064780,86725175,112250781,1
59,111,61,19,16,51,11,81,103,27,241947791,196225317,369414132,293066932,343498622,141010367,136477860,101908305,92590479,116852311,0
31,7,39,10,107,9,41,69,51,27,188972713,107897138,110540711,102126005,86894490,107296675,111970270,123240602,122275012,355485907,1
90,23,17,54,3,66,64,89,8,55,86720055,115975133,20796460,39173624,129757879,83625397,84105632,58134384,86743641,32922146,0
84,86,28,46,6,55,44,76,88,50,90031225,89249333,87394977,121052479,91644707,125576983,182325064,150695733,163587550,116852311,1
72,49,38,50,101,7,68,55,1,17,283774700,199448722,196328887,78988296,100758751,47434686,87196890,86715129,177648913,86726887,0
91,30,99,80,74,69,111,72,43,53,207829314,160678812,129958758,114031486,88585077,140353841,158847773,134683396,194027237,157557921,0
54,88,32,86,11,21,16,6,39,47,113825167,110539311,108717482,20321748,110759067,113272381,196228187,106204137,39256913,316418025,0
12,66,98,26,55,53,13,73,79,33,86829723,125304246,68308368,90557147,86685819,113688996,101504160,89975049,129020116,86910161,1
58,106,28,98,55,100,1,74,3,40,28850313,90159486,37399177,32335598,99084280,36864918,24009418,104744109,39749294,8712306,1
83,48,55,65,86,93,88,64,79,96,114213950,91398950,69815280,7932121,96464359,93736444,105308199,90423751,94612878,88655279,1
39,41,96,68,26,13,62,42,86,55,89871557,90892734,84772440,89423756,89407113,21289303,110228930,111189717,131043881,138885864,0
19,7,108,9,64,53,88,46,5,42,151625242,151835528,179773256,199133117,136829091,337575662,105610776,154223815,148526973,139985766,0
76,18,65,48,30,39,28,8,16,79,42989814,23883296,43619695,97590558,399494422,184950344,155494381,132309493,187619311,115102590,0
7,53,67,13,111,20,46,33,55,28,112286307,123274022,147036360,122331764,114236170,167312375,113112046,73249791,105739875,326107096,0
114,39,27,103,104,30,108,11,3,41,181092754,86765434,328056842,208163435,198455581,133973515,231622898,139822354,119525384,376376587,1
48,74,56,64,79,39,33,55,81,91,96196828,86725175,91064780,87918301,76600360,92187265,68440189,48739453,88163973,86335423,1
7,41,9,15,27,101,78,21,53,16,21265941,24009418,8712306,129610677,31078647,114118637,87201671,87219396,91450612,87565571,1
76,93,71,41,30,94,15,88,20,84,111189717,177416702,131043881,138885864,120569619,139280377,109758944,188674980,103940975,139937922,0
101,82,29,43,86,53,27,54,69,64,8363146,44513538,99947395,64048945,70473277,92266340,42094912,53873862,90159486,37399177,1
41,100,13,3,94,86,76,19,16,72,216067541,117199412,133705802,120569619,103275898,140159807,189398048,288296340,134679634,114441753,1
33,104,3,95,39,15,51,99,87,49,75750590,86698277,98172857,86793739,86761682,123051238,91460772,86785083,89269794,87586992,0
104,103,17,48,30,38,52,106,63,79,135656964,278006984,216067541,254710104,122406805,138885864,117990312,173880329,186977347,89598554,1
21,44,53,22,97,86,34,50,114,60,107081378,139280377,114239371,90882159,98878010,111114687,376376587,118134220,468599935,158847773,1
19,78,13,101,91,27,9,96,100,46,113070925,131237305,111533846,112940846,103039499,82327674,108382060,111291593,89407113,98878010,1
107,5,65,74,109,58,43,54,87,85,25907144,94155156,38628747,105248644,19672354,49317728,12231202,172424257,18180970,50828662,1
48,119,49,60,65,27,76,108,72,62,86745912,25907144,87177591,87382579,111620041,101695162,106863163,94738847,177416702,94296097,0
26,60,67,51,47,5,39,34,75,48,103059732,102727762,118718664,376009596,115270420,49479415,331358440,49491032,402103349,175105750,1
58,103,10,88,86,50,72,55,16,11,102096245,86772934,101787866,95566398,96307331,115863925,133274130,101155615,102818028,104634837,1
89,112,109,39,2,22,20,63,60,53,87278757,89117038,97590558,116585378,86799300,70388657,117421467,114619230,159020918,89550641,1
10,79,98,9,16,26,28,54,17,30,207155433,101879131,134976685,163391392,199548117,388670869,352802535,163124912,123134009,167513971,0
62,53,14,7,63,5,45,51,66,48,107227595,89583553,91642246,86793438,65613254,86765828,95656326,87323509,98544644,105184229,0
16,79,98,1,49,55,68,3,99,9,101460882,102085684,106443009,91191397,101208242,100388196,96802085,86840822,86875542,149525301,1
48,49,23,3,65,53,78,9,20,66,315657960,86745912,73562326,86727555,87276347,86870856,86750262,98018029,75750590,94049589,0
22,93,101,84,51,77,79,43,9,65,157475523,137925613,136186119,88521435,117281554,92588070,132239985,108376607,103089999,114031486,1
3,43,16,54,57,95,30,49,99,90,86715129,110583422,7396553,122445696,86743641,56939869,41288955,152962063,101495620,54580962,1
92,16,63,17,53,68,99,69,74,27,89330493,89249333,91644707,121052479,93616251,82630959,75390186,76904792,91369376,89654154,0
30,58,106,46,38,70,61,91,76,5,256269737,86772934,192914280,177085220,113874152,113272381,39256913,196228187,106204137,86992358,0
7,101,71,74,56,79,43,65,47,16,86762037,89251386,89268488,98815154,80576254,181643744,122867857,102693044,108831569,114781545,1
90,65,8,34,114,55,107,44,12,50,109512357,89550641,87285329,70388657,117421467,40209325,18180970,101495620,12231202,3916428,1
62,20,98,13,77,101,99,49,58,65,102024536,136984885,138154666,129585121,139280377,103755869,107336061,137217055,160908462,129748056,0
65,47,91,74,71,43,62,80,53,69,87012746,99973238,139876032,89157606,100883708,110090274,196115648,119594755,112664592,137496334,1
79,104,48,13,42,46,101,53,84,63,117421467,123787524,169181898,86870856,75750590,87219396,182993582,91450612,87565571,87201671,1
80,87,46,16,51,1,68,13,96,31,21289303,110228930,111189717,131043881,138885864,113070925,92588070,113055496,111291593,103039499,0
95,44,12,7,25,21,57,22,72,20,132654392,102842961,10151367,33940828,6327352,86715129,235576763,86787974,7839739,39449396,0
64,71,47,36,53,31,23,114,7,13,200037203,362762615,373520478,369634075,239425754,151550803,133084797,262367336,93289364,369751488,1
75,79,32,48,65,17,8,111,62,16,135878232,89423756,142750189,108382060,134276083,149486894,117281554,82327674,139876032,87012746,0
91,72,46,81,62,79,80,78,66,55,43276219,41288955,41231571,101495620,51068005,26682464,20237599,16769223,26863344,25907144,1
26,95,99,97,75,86,65,35,17,20,57686681,16593893,105194732,400183,13729557,89742217,86747757,178638015,123278602,35125459,1
3,69,65,41,15,87,2,54,110,93,103755869,164536353,107336061,293814738,129748056,219239958,104231808,140141752,153718010,163497368,1
29,84,21,47,18,44,68,76,55,107,189388545,252826229,256667537,178014381,174471250,127151513,100440847,86763497,148847275,112967267,0
86,96,53,106,88,41,68,17,27,69,131768153,167012220,113705693,139876032,89166519,123854991,114239371,136477860,89371588,98878010,1
2,85,20,30,89,6,16,86,10,84,88933594,112377459,110539311,145550466,93119769,117281554,87012746,139876032,149486894,82327674,0
74,38,10,111,29,3,94,2,54,69,142754251,134903105,51684352,231073665,134679634,120402898,42506059,76904792,110228930,87394977,1
8,66,86,61,88,58,22,30,81,53,31763321,109512357,6103402,42989814,31456357,89137399,250114507,91064780,132851371,86785083,1
61,19,29,86,90,76,46,104,100,27,142139318,101586543,136575603,86861614,102644565,171211166,205139756,139031324,135260138,136534526,0
51,20,72,71,34,101,29,74,1,26,67922228,157709204,98838289,144102374,117163574,182320844,104772331,115278143,117288337,149357641,1
79,93,51,23,92,62,8,66,86,49,102085684,81481903,129937994,100773796,100794458,54143642,63864556,100471531,101013517,86893906,0
11,51,92,20,63,83,96,79,93,65,86568392,99220903,114817642,86724577,86784730,45086010,168132024,35504297,176836752,98172857,1
59,62,54,13,64,12,53,111,47,107,32936165,104275965,86715129,292461276,52191022,177648913,10366616,102119379,315657960,289073734,1
47,82,27,77,29,89,7,65,75,9,104888934,117201231,108859374,145312235,170246664,108384311,110025938,110078325,113072975,149092967,1
39,12,60,71,50,21,72,28,5,87,106863163,108382060,91698091,89407113,114239371,149486894,139730879,113175114,135726105,86861614,1
48,53,30,78,86,68,106,44,16,29,113070925,111533846,112940846,131237305,103039499,100883708,88508515,89157606,89217927,123854991,0
50,26,67,53,101,68,39,44,87,2,130433320,113800923,66093498,113923026,67705093,124795544,238662982,201762167,246848340,147497087,1
50,20,2,100,95,28,54,17,32,75,6922000,101450083,169025618,87278757,116585378,111291593,137193239,173880329,103940975,103039499,1
30,104,51,35,77,18,78,11,16,87,176996872,152915953,164530809,249092564,194673410,181092754,198455581,86765434,208163435,328056842,1
51,21,76,72,26,66,46,9,48,5,74432222,88271237,86799300,16769223,31078647,40547474,86745912,19757254,43276219,6922000,0
79,8,54,13,66,27,88,72,21,51,26771994,9286548,32995405,19757254,34128052,38515149,10366616,40547474,87276347,5448108,0
113,65,8,98,37,17,63,108,87,86,257267713,275630224,360933824,318013686,135901206,135948521,152068872,170112438,153651633,172808004,0
8,16,50,74,84,37,106,42,20,55,341352925,219485533,241436717,218720397,375522461,166811106,203599510,351907800,250241965,321297394,0
20,25,11,29,78,9,101,106,67,51,94865353,101924581,130801103,61206503,132016863,34322358,45147550,97676580,88655279,124049453,0
51,92,73,93,88,64,67,55,49,79,91698091,89399750,90892734,90882159,89407113,103039499,123854991,113070925,113055496,90938261,1
60,23,20,91,80,16,25,103,87,95,71543249,345751338,145336011,105508930,101952809,86958903,355124297,145969017,316017192,86979104,1
101,54,86,11,78,39,30,72,41,7,114239371,139280377,89423756,108376607,91698091,89157606,89217927,123854991,138885864,100883708,0
91,74,86,19,88,63,68,69,49,16,114239371,136477860,89371588,123854991,98878010,108382060,113800818,91698091,90882159,101695162,0
43,103,41,82,31,29,48,64,100,11,81852496,295697470,86785083,177411785,94049589,118134220,376376587,158847773,111114687,468599935,0
48,79,74,25,57,86,114,34,96,109,335490459,145915760,134531475,299484389,87932136,166812606,163883162,189993240,81481903,102500941,0
99,72,16,52,51,12,9,78,55,79,106863163,108382060,98887913,89407113,98878010,88508515,101695162,90882159,100812084,113800818,1
39,68,29,16,41,27,85,8,7,12,221666230,86727555,73562326,86698277,87285329,40547474,187824320,177648913,38628747,238239590,0
1,33,27,96,9,91,51,81,34,68,91369376,89654154,82630959,75390186,76904792,45614257,106443009,91191397,91191651,101460882,1
64,114,55,41,69,7,36,9,51,68,91064780,177411785,86870856,175463659,90423751,129340473,91380904,86750262,130801103,298726580,1
17,49,87,83,15,41,55,13,16,68,86761081,91450094,96661329,114079039,104070670,91398950,7932121,55649904,96464359,114213950,0
16,73,107,111,55,54,3,39,26,97,11865327,113995822,129071882,117483894,86789332,211733201,134135371,113608610,210966429,118811605,1
44,28,19,40,68,120,119,20,43,111,177416702,101695162,106863163,94738847,94296097,84772440,100471531,89871557,113457795,91443418,1
111,100,43,106,29,55,18,20,80,9,82262664,26771994,86799300,72312627,34505203,87382579,43276219,6922000,86700461,87278757,1
2,85,49,30,41,13,95,88,47,84,93616251,89249333,118233883,121052479,119535307,139985766,337575662,105610776,92071256,201741490,1
11,111,65,108,70,46,28,63,68,98,87586992,91460772,86802844,117421467,169181898,107855479,86953414,95430068,92949094,27178898,0
103,20,106,29,1,102,14,15,84,7,34322358,87565571,97676580,104161705,88655279,99895247,68234177,91941145,91663166,92627656,1
69,27,7,106,63,30,15,83,80,78,88719902,40547474,6922000,19757254,43276219,114239371,136477860,89371588,123854991,98878010,1
16,19,66,15,84,60,43,78,27,20,86870856,177411785,90423751,250114507,91064780,75438820,86750262,410581437,298726580,116249155,1
65,10,86,13,92,63,17,5,55,20,45614257,91191397,96886397,91191651,85485252,112377459,86761912,86770026,3940262,112127585,1
93,29,49,31,26,8,17,112,54,28,255549192,107660585,182274748,152801837,250564852,167460328,171851238,136369891,163880396,143322336,0
93,92,46,88,98,9,14,86,54,16,64601995,66719791,77685819,94047637,114540041,78695405,8238994,52425345,62976823,3150890,1
28,86,39,48,2,108,20,50,8,11,94296097,119576842,113457795,126417273,108939324,79875438,98131940,131380551,89654154,104963314,1
12,7,90,22,102,11,88,16,39,86,20441493,84210817,177648913,102119379,104275965,108452107,38515149,38628747,86768178,86715129,1
100,121,28,23,44,85,47,64,8,97,152859296,237325411,156328257,301750126,389033587,111473138,250733860,169141480,181716137,104888934,1
25,18,26,60,39,30,12,51,101,72,187566928,105693602,194471695,212146558,103072159,115057566,40147931,162914357,121519103,73444154,0
74,36,86,61,112,63,25,107,120,5,154715080,101450083,102099826,84772440,100471531,121769650,116585378,89117038,73562326,87278757,0
13,89,54,64,63,98,76,86,66,55,91646642,117106239,119032539,86851657,86785083,91701543,91934257,74997375,78354332,94051964,1
31,101,25,41,80,70,43,29,27,75,131048535,136255115,115394125,86918453,105197654,128986848,181258732,122417188,168433942,106034422,1
85,25,21,28,71,30,11,7,100,12,113705693,133084797,137193239,204640412,111291593,136624722,194710965,111533846,169672157,130921377,1
63,39,54,5,102,92,98,44,88,17,3292479,54662003,13531542,89201164,4330802,94049589,86870856,98018029,75750590,88655279,0
20,72,68,86,16,30,51,38,6,25,62533910,121769650,57516313,26356855,92367063,23589642,118078153,92968238,32995405,96803083,1
29,88,36,81,68,78,38,56,7,92,95145869,1296625,110583422,105178768,122445696,12231202,84429681,172424257,50828662,49317728,0
97,101,84,53,44,67,29,20,104,68,59360853,90057828,87673560,93652687,23796728,90180366,86793739,90200219,98172857,110155287,0
49,61,7,68,72,23,51,40,20,109,113457795,84772440,100471531,91443418,89871557,106863163,101695162,94738847,94296097,177416702,0
77,86,74,76,40,29,41,94,88,30,139280377,114239371,111189717,89871557,93616251,134276083,173880329,129585121,106255438,158719194,1
65,20,50,72,6,112,88,74,32,54,111189717,131237305,107081378,131043881,177416702,113800818,134276083,135878232,89423756,84772440,1
94,99,71,11,31,28,50,46,47,20,257814465,292881704,245305095,218694881,282645446,203857464,86792373,118627521,117575371,78988296,0
89,101,4,71,90,17,7,92,19,55,106809101,26316691,87586992,94338967,94049589,98172857,90199779,110155287,43401453,90180366,1
17,87,75,2,72,64,6,26,85,21,95058679,52784024,25927734,153336509,137002098,88825449,83703688,95160612,98093189,90415708,0
69,55,50,70,16,40,29,17,11,83,10366616,31818853,87196890,1185644,5448108,100704400,117956848,84853828,85937380,86919603,1
22,98,68,41,42,92,99,65,12,7,49729173,136395880,149054787,136377130,139709159,133623278,139029540,125734629,157681636,132820107,0
72,66,86,110,78,90,56,79,51,52,43276219,19672354,87382579,88719902,86799300,40547474,87177591,86727555,87276347,111620041,0
57,8,16,90,17,5,9,65,85,10,258294351,100483784,234699894,111030315,310750322,85485252,101208242,91191651,101460882,91191397,1
65,54,56,86,27,72,93,66,96,79,86870856,98018029,86750262,75750590,94049589,134556694,96196828,89137399,53178236,76600360,0
46,99,3,84,93,9,60,47,41,40,133830062,314943127,239382958,180419029,199990925,205795655,105960476,184805226,308366464,188264898,0
109,3,53,51,39,97,84,64,11,72,96429099,131380551,119535307,98131940,104963314,323032251,302453567,151448740,392260881,145668524,1
27,7,63,15,69,9,78,102,86,47,95464779,106723407,150658214,151061015,151044858,128686510,142676038,140495092,178895764,81148773,1
88,27,9,58,34,75,39,52,96,66,26739660,118384745,89972122,32438342,2946314,45370660,83074695,98692924,84671847,32740913,1
42,76,88,83,7,77,55,64,58,43,101003151,101292952,110718521,110550433,144130925,96429099,104109762,131380551,102020930,104963314,0
8,64,25,104,86,33,50,75,60,63,95825708,94923783,59463394,28070572,97975407,87039091,103578570,116514161,100704400,70663093,1
94,88,41,37,13,38,49,16,81,87,94281932,91654584,180012313,103045129,108831569,87276347,154715080,102099826,43276219,6922000,0
16,20,84,94,8,91,109,106,86,38,187619311,115102590,155494381,184950344,132309493,101356886,72312627,105248644,82262664,34505203,0
17,7,30,36,78,37,29,85,43,75,108409126,102804925,86781380,100885836,101486409,197254492,104014862,169789509,157618401,122470167,1
10,20,99,11,71,69,95,50,30,21,132291754,115621730,109883841,134972389,91981924,86715129,84105632,8591574,58134384,74040691,0
37,11,9,84,96,90,86,8,38,76,91443418,192914280,91369376,256269737,323792491,91654584,116782914,152545459,102099826,180012313,1
65,37,23,95,46,86,4,14,97,44,53722536,225901083,101779337,39911415,91364275,103578570,70663093,100704400,87039091,116514161,1
114,30,39,38,100,87,16,13,104,19,148713046,103265320,125328301,136099804,177888921,131043881,240727522,426372866,93289364,208796906,0
83,20,64,48,17,65,84,99,50,10,81953229,113537307,138753470,138293350,116773610,187441368,200073812,120757076,126447799,187583696,0
107,46,104,50,18,74,33,75,54,28,23883296,42989814,43619695,26682464,97590558,112250781,34505203,93552791,123051238,90423751,1
10,78,5,21,27,91,29,70,52,79,69325073,86747757,88792641,90035021,53056022,34128052,32995405,34930858,40602549,88522876,0
