hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,is_win
109,60,5,74,96,87,8,114,28,82,101767235,105415213,171320790,69297174,129008692,86759880,51924304,101857896,153749549,173836078,1
65,87,74,54,91,98,88,40,89,100,92423451,134556694,106573901,132851371,106809101,101586543,111114687,118134220,129585121,102644565,1
23,109,19,66,25,75,110,2,41,74,116585378,121769650,89117038,87278757,73562326,143693439,182331313,139937922,107803494,137193239,1
13,2,10,101,20,36,98,95,26,57,115472517,5150808,134140258,144205561,84079967,99804007,32335598,105248644,89117038,66988931,0
74,87,32,93,41,98,1,111,28,20,292461276,70673409,86726887,67601693,31818853,122633513,194521913,99796146,242697694,97975407,0
107,112,56,88,74,65,76,39,66,86,90423751,75750590,63703276,86870856,96169991,169025618,100317750,86738694,89117038,4281729,1
39,66,81,53,40,33,79,11,52,16,29337472,96873088,16769223,4281729,88271237,87565571,89309416,89269794,86924586,87219396,1
21,112,84,106,96,99,68,60,72,47,47271025,129352103,48106754,100281069,102655632,133994171,150889653,134931387,238565195,142647335,1
72,49,7,12,3,54,19,87,90,76,28070572,97975407,157989498,196417470,99796146,194521913,292276988,100507647,101779337,59463394,1
50,9,41,106,33,75,53,92,20,43,71286125,6103402,43720230,92968238,146772593,176184718,135270298,123857874,89782335,112250781,1
4,60,75,46,45,43,71,13,41,68,315657960,30237211,38628747,154715080,86726887,93119769,112377459,88933594,101450083,145550466,1
29,64,95,88,92,76,69,54,86,53,86743641,86715129,122445696,41470731,110583422,12231202,84429681,172424257,103735745,50828662,0
38,8,12,62,87,19,73,71,22,110,134679634,51684352,142754251,134903105,110025307,89246836,138885864,186627166,148215639,130671858,0
9,106,39,93,31,14,104,101,11,112,94923783,118073569,119631156,194818271,86761836,95145869,20441493,1296625,236858633,108548063,1
93,15,83,65,87,10,55,52,91,9,101495620,41231571,3916428,76482434,41288955,43276219,88719902,40547474,6922000,19757254,1
87,35,54,64,16,41,84,93,11,30,89423756,135878232,124246681,142750189,134276083,88470,200520919,277742444,178096221,138154666,0
47,93,13,7,30,8,97,5,39,26,186669265,166624753,120552594,174560860,158055477,102727762,91554848,174294426,104772331,103059732,0
84,29,52,87,72,90,7,39,55,1,121668454,98609497,96169991,104055297,141568610,85375207,61284613,97676580,16769223,19757254,0
65,21,91,19,46,86,54,13,55,79,86747757,46899747,103300771,69325073,91918857,42939180,91513280,85815961,87565571,86747846,0
97,25,3,72,65,63,21,79,54,17,121775200,84331558,86805038,104309405,35205047,115802821,93897551,91988576,86746209,115914180,0
17,111,32,48,55,8,62,65,10,87,161857389,163879323,240727522,94738847,130291678,162754258,334528345,252206192,238383853,126635489,1
70,55,103,106,87,91,50,19,29,1,101495620,76482434,3916428,41231571,41288955,117421467,123444610,86840554,123787524,53178236,1
38,30,9,98,62,2,41,14,86,15,111291593,103039499,173880329,137193239,103940975,88470,277742444,124013062,138154666,178096221,1
94,41,30,20,22,2,95,11,88,101,90892734,91698091,89423756,102644565,98887913,101695162,21289303,90882159,84772440,113800818,1
111,53,100,42,43,39,72,7,30,19,85008179,87063175,105045291,86822085,85937380,59463394,194521913,101779337,100507647,292276988,1
8,7,2,33,17,3,39,91,19,29,87177591,86727555,87276347,40547474,111620041,89137399,70388657,11550182,89625472,86723143,1
64,89,88,106,43,49,48,52,87,51,82327674,87012746,139876032,149486894,117281554,221666230,87285329,73562326,86727555,86698277,0
34,10,19,38,86,109,55,18,31,13,164532005,152545459,155494381,115102590,91443418,108382060,129958758,207829314,113800818,248941611,1
94,30,8,96,101,44,20,39,29,91,92551671,94121743,189502087,96708830,86741304,91644707,89249333,80576254,91143798,89268488,0
50,48,29,42,74,55,86,83,76,93,17317312,19163493,33807,10826940,36630128,60305958,11220975,122917966,96939270,89193198,1
40,77,60,39,30,109,53,74,92,7,92423451,132851371,106809101,106573901,134556694,19672354,41231571,311360822,94155156,26771994,1
34,38,88,70,20,64,55,41,49,110,237238721,112464030,91932652,111122968,111030315,126452507,119280615,41818582,194672667,26596237,0
53,47,52,43,79,30,65,97,94,103,86762037,80576254,89268488,91143798,89251386,94121743,189502087,96708830,92551671,86741304,0
39,53,41,86,52,64,29,89,79,78,87360406,102099826,91443418,115102590,91162296,91654584,102703392,121704033,102596549,92704330,1
48,50,16,8,86,2,72,23,74,79,101495620,18180970,40209325,12231202,3916428,93845249,86568392,152284772,89945143,95865919,1
44,16,3,65,69,86,106,74,9,78,86745912,73562326,86727555,87276347,315657960,82327674,88585077,89246836,88553213,90045009,0
74,10,29,27,52,21,40,33,80,39,87285329,87382579,87264171,91988610,41288955,4281729,96873088,88271237,16769223,29337472,1
5,96,11,79,80,50,47,83,69,73,25265763,915529,77864913,9066513,32410065,106287284,61206503,35125459,91932652,84317969,0
7,33,106,31,12,20,80,84,45,4,106809101,92847434,96183976,91460772,115608873,145065875,132739889,93473848,113331514,175463659,1
54,86,16,62,23,49,40,88,52,29,250733860,111473138,104888934,169141480,181716137,94281932,180012313,91654584,103045129,108831569,1
102,39,60,64,95,85,26,47,114,38,371082984,128214794,100758751,186837494,91364275,182492319,101779337,118097484,149809279,118207269,0
96,5,89,54,11,88,48,97,66,87,30237211,38515149,85805514,67601693,86738694,70807240,27738470,102732874,2553754,77138773,1
114,10,68,21,104,79,32,70,71,105,119180054,58513047,68007361,64444715,118601438,95899965,154572225,120488119,136504818,122221915,1
8,73,111,38,66,46,100,72,16,3,67601693,108452107,87196890,30237211,40547474,86811043,21604967,87360406,84429681,41470731,0
32,55,42,43,86,26,78,72,68,69,93119769,88933594,105599955,3940262,102525542,131380551,104963314,96429099,102020930,104109762,0
11,87,68,7,106,28,51,21,50,100,5150808,89137399,93552791,53178236,112250781,116094746,23796728,62533910,181894940,35568319,0
19,40,34,36,64,17,9,70,112,83,118078153,178032556,86793739,88719902,92028391,172424257,40209325,169359249,100317750,18180970,1
53,110,21,2,26,62,13,55,8,31,132851371,113331514,86750262,86785083,182993582,87177591,111620041,30237211,40547474,86727555,0
10,6,65,50,20,90,49,38,89,100,184950344,132309493,187619311,85805514,173476224,87382579,86700461,84429681,86725175,103735745,1
40,81,63,91,51,9,3,13,97,92,96191708,102038636,47240869,83535983,100074427,85375207,90159486,86736329,96169991,39653422,0
84,20,93,46,29,109,41,103,79,35,115533387,192463401,343121218,172168850,180467446,171394629,124653023,207296961,175822558,124874927,0
103,19,39,91,29,74,98,26,30,41,91654584,154715080,180012313,155494381,323792491,113457795,126417273,101598503,119576842,121917409,0
97,64,58,78,48,86,79,62,39,18,31078647,37105332,82262664,86799300,21289303,86738694,32895399,86895585,87197791,88502795,0
68,100,38,18,39,51,12,107,11,111,117990312,89598554,138885864,129585121,186977347,129958758,139280377,207829314,205813150,140153524,0
100,94,108,30,59,60,1,43,49,50,101695162,106863163,94738847,94296097,177416702,182331313,108382060,139937922,137272985,110228930,0
5,8,64,100,45,36,63,38,87,23,84853828,94004717,242697694,155332459,91364275,59463394,95825708,28070572,99796146,97975407,0
5,7,10,80,99,90,91,16,72,89,87278757,89117038,121769650,116585378,73562326,54580962,401792574,77490514,152962063,86738694,1
86,13,54,75,28,106,9,63,87,107,142051087,94281932,116905654,143556284,144359718,126417273,113457795,108939324,94296097,119576842,1
72,83,3,62,39,74,90,73,80,88,89269794,89137399,88271237,16769223,29337472,70388657,87278757,89625472,86723143,82262664,1
7,63,75,82,64,53,112,6,13,71,38628747,315657960,30237211,154715080,86726887,84429681,50828662,172424257,12231202,49317728,0
52,11,1,51,79,88,64,97,34,72,88521435,89246836,99460568,89423756,89296893,93670407,82630959,121052479,85417034,84772440,0
34,82,68,30,41,42,69,7,87,89,54065854,40458157,50022823,43516851,171740257,124884465,98221323,43560222,52882387,73433051,1
7,66,25,6,2,26,42,13,79,95,102712376,51836201,129493387,91852305,150419909,31447369,38414162,61365910,86169030,49274352,1
49,72,91,65,3,7,48,68,84,96,221666230,86745912,25907144,41231571,94155156,116585378,121769650,89117038,87278757,73562326,1
7,30,8,28,49,100,26,110,11,72,95055520,77178593,92546621,125299505,129405097,105725681,100758751,100396320,104849089,154656300,0
82,77,31,50,16,96,3,1,23,79,118233883,412753955,23883296,27178898,91644707,110539311,101525357,260408033,173978074,119535307,1
100,22,105,4,112,52,53,7,25,42,86715129,31818853,85805514,108452107,21604967,49317728,50828662,38628747,94155156,87293485,0
50,27,106,97,53,89,13,93,68,16,41470731,21604967,115975133,109778511,86715129,92513570,104512526,12065389,108548063,103832074,0
12,65,3,19,88,49,86,78,60,18,184950344,187619311,87196890,132309493,155494381,154715080,102099826,87276347,6922000,43276219,1
86,41,68,47,103,69,50,13,16,96,132239985,124566285,140153524,120304948,103203845,113705693,131768153,139876032,89166519,167012220,0
65,60,30,39,82,37,58,7,94,20,214150763,206144913,381253334,198631761,133134951,86741690,87442297,66598119,86874930,10516239,0
18,26,28,59,64,83,73,94,5,2,364369015,337251083,212106958,364796345,374790244,38912013,106406316,174689948,169467692,326358406,1
27,69,75,14,51,86,46,55,68,42,38271450,110530188,86827378,86874930,66598119,131380551,89654154,104963314,102020930,104109762,0
65,72,92,96,3,53,20,10,69,68,103964220,101483389,87039750,47434686,101805118,45064222,58134384,91905747,74040691,29126401,0
86,72,60,11,7,20,53,8,74,30,88553213,88508515,117199412,89157606,135726105,89407113,91698091,108382060,106863163,114239371,1
15,75,6,20,13,22,91,26,109,29,122991377,108701844,107767743,101924371,95531920,116434499,109778511,87591974,3246092,102823997,1
53,87,28,79,9,55,74,48,7,68,100885836,103134491,178841724,103733631,86928340,103177993,142426198,31988028,131549021,116035818,1
76,111,28,10,32,18,91,68,51,23,62533910,26356855,121769650,178032556,181894940,62318370,91730177,20321748,3117027,19757254,0
93,74,9,64,29,27,77,101,47,55,112109318,110680494,129644640,93388189,107712359,102343939,125432874,143457381,102140559,146122710,0
53,43,3,48,16,87,107,57,74,81,117956848,97072681,116525052,94004717,84853828,99796146,157989498,97975407,28070572,185202677,1
107,87,16,17,54,72,74,79,9,62,222189151,136187546,211284773,110090274,262367336,110837826,139174891,173812218,157475523,89166519,1
89,64,93,87,65,20,103,78,44,33,148396336,68158089,114668441,103134491,180781833,92718326,113874152,118039482,100646985,114852327,0
65,35,6,26,7,20,39,93,8,60,91461908,60943014,85197023,93310997,115909501,100028335,92423451,106573901,91460772,34322358,0
77,68,36,26,51,27,101,78,8,99,88585077,90031225,89246836,88553213,138885864,89423756,102644565,98887913,90892734,91698091,1
19,16,12,110,78,109,101,38,106,121,172424257,40209325,169359249,100317750,18180970,95430068,86953414,169025618,178366364,151069590,1
28,44,38,94,20,87,57,29,18,43,107897138,51747431,88971114,92590269,137530209,134655298,133579133,252073915,154070862,193843996,1
84,75,93,78,97,35,101,69,41,16,99845008,88271237,40013910,16769223,29337472,49317728,50828662,38628747,12231202,44111721,1
79,93,39,65,23,17,55,87,8,32,136624722,175538337,136575603,134679634,134903105,80929738,91698091,113800818,130416036,135384059,0
72,87,104,58,74,18,40,68,53,7,199222238,293529846,103296177,149970561,202217968,129585121,139822354,117990312,138885864,89598554,0
65,91,52,94,84,26,77,85,69,59,383949208,84016585,83074695,137756790,4897705,81900639,11760391,403816765,68446868,63457172,0
22,63,2,91,16,50,108,11,51,48,19672354,8712306,41231571,26771994,89117038,26356855,121769650,62533910,57516313,178032556,1
13,73,30,31,41,74,67,20,26,61,192914280,177085220,256269737,91162296,113874152,113457795,126417273,101598503,119576842,121917409,1
28,101,34,41,6,26,4,18,75,60,378548155,110867080,168436192,341627547,88082277,409886703,106581343,133485990,373600776,311560004,1
40,65,96,71,12,106,63,69,68,60,177411785,90423751,86870856,91064780,175463659,115914180,83867257,8712306,52781082,99539136,1
10,33,25,40,89,81,34,29,52,58,89157606,86016761,88521435,100883708,88508515,87177591,30237211,85805514,87276347,59457413,1
87,96,16,99,11,8,91,22,19,38,66988931,93251948,86744095,86738494,129610677,86714699,49424504,90057828,92574481,585168,1
64,80,55,92,34,3,65,11,102,63,90684113,86748942,102707648,88478483,86731173,86879086,91434346,75103547,56589132,113603525,1
75,94,11,20,90,7,1,65,31,47,247013373,375887876,247425065,157023866,319208087,278006984,231622898,342340720,114193693,124936122,0
37,54,8,64,92,39,3,80,83,73,41818582,28434280,32322036,19689952,89114864,57858596,52835849,89745649,92069121,86716661,1
100,112,86,67,22,25,59,89,92,17,758174,36283165,86828698,38628747,82051518,102823997,87293485,38515149,50828662,49317728,0
27,55,93,60,72,15,52,61,100,71,58134384,86750050,86724433,87307430,157989498,87360406,84429681,86811043,41470731,21604967,0
34,107,6,28,37,79,20,50,41,8,164532005,116782914,100594231,239755713,225582809,91443418,91369376,256269737,323792491,192914280,0
43,15,101,1,86,31,78,33,42,29,94520579,124258697,33563971,65166008,76315744,167088391,120245468,122336813,118139618,75898828,1
94,34,68,30,98,90,41,64,101,95,121290177,198126223,116558562,115664446,103186088,134367035,107659030,129095421,190068173,138221588,1
30,56,100,47,85,55,19,91,97,22,91064780,89269794,123051238,86725175,112250781,98878010,108382060,89407113,106863163,98887913,1
71,55,70,69,74,80,14,88,50,106,104275965,86715129,105178768,52191022,97658618,86725175,87382579,38628747,103735745,86700461,0
8,97,19,26,51,101,60,25,61,12,72312627,104744109,24009418,36864918,8712306,85375207,61284613,97676580,16769223,19757254,1
78,15,7,88,20,86,39,101,82,65,20441493,50674154,95145869,1296625,46103962,101108728,122991377,101924371,107767743,95531920,1
75,87,108,56,13,54,37,55,73,28,52191022,104275965,86715129,105178768,97658618,194521913,99796146,125845797,122633513,119631156,0
19,91,39,18,7,2,35,1,102,30,121754336,166283568,124041917,122286818,214578177,122894388,179239042,232686906,197377312,135941465,0
48,38,79,21,52,37,57,16,59,76,188616605,156089151,313106954,94006137,153911061,316913457,172153645,369478908,376648889,145708453,1
34,62,75,104,109,12,74,27,38,103,113435203,345803031,101259972,138857296,100594231,43276219,154715080,102099826,93616251,6922000,0
17,6,107,63,58,106,119,4,91,72,104758571,100829013,58429537,101208242,101460882,389033587,237325411,131330953,152859296,156328257,1
88,28,25,54,87,16,95,39,111,114,91698091,101695162,137272985,130416036,113800818,118134220,129585121,101586543,111114687,102644565,0
51,77,42,101,21,71,26,97,22,1,30237211,21289303,38515149,6922000,86738694,86726887,29904110,1185644,5448108,115975133,0
79,25,22,2,44,13,41,68,35,20,91064780,123051238,86725175,112250781,89269794,86870856,114559048,75750590,169181898,36547811,0
89,64,47,96,54,55,76,11,88,92,81150290,86664345,86714699,86736329,5246156,89038430,24960379,53151216,61211191,34818319,0
3,13,69,89,106,87,97,36,60,1,6922000,93616251,43276219,102099826,245373129,100471531,84772440,113457795,91443418,89871557,0
58,10,27,47,53,26,7,29,99,43,86850560,114977468,146092358,122425894,110457297,177062848,219748007,338713572,339688907,173454052,1
52,51,60,39,3,72,87,25,71,55,101586543,118134220,111114687,129585121,102644565,88508515,100883708,89157606,89217927,117199412,1
46,68,51,69,49,13,16,72,112,39,59463394,94923783,175105750,194521913,242697694,71266407,234237646,65674469,86131091,88153289,1
55,26,13,72,89,63,45,73,51,79,133624577,115228087,124849226,114064368,86790576,86761081,89650149,115520516,94072482,86789585,1
79,50,2,15,34,77,68,106,96,27,82630959,92331184,76904792,91369376,89654154,121052479,89330493,91644707,93616251,89249333,0
51,47,9,68,73,53,54,13,87,88,113372833,105308199,91460772,101956334,94612878,86870856,98018029,86750262,75750590,94049589,0
30,97,52,15,7,42,62,99,11,45,88825449,98093189,90415708,83703688,95160612,137002098,25927734,153336509,95058679,52784024,1
45,9,89,65,86,64,78,83,34,77,91654584,92704330,121704033,86741690,102596549,114781545,102693044,103045129,122867857,108831569,1
68,86,69,41,13,83,40,78,98,4,143385139,131237305,134729228,139266129,101375717,132239985,112940846,86750861,103155425,103940975,1
10,31,53,27,106,77,104,15,84,101,86724433,5448108,86785102,86761836,118073569,85937380,102304762,84853828,86919603,84677534,1
90,86,63,12,97,7,30,47,38,72,36864918,24009418,8712306,72312627,104744109,85375207,61284613,97676580,16769223,19757254,1
41,38,20,74,43,104,80,33,30,65,113874152,33256138,87042123,61061435,134995102,89871557,116585378,111034589,89249333,93616251,0
100,106,68,67,39,62,80,64,53,21,38271450,102250219,86827378,30373213,89972122,89249333,21289303,102099826,93616251,89871557,0
63,111,43,41,38,49,20,54,55,13,86793739,114817642,92477990,86698277,24009418,89269794,91064780,106809101,94338967,250114507,0
39,46,38,86,83,102,67,30,25,114,101586543,129585121,118134220,102644565,111114687,138885864,186627166,131043881,139822354,89598554,0
55,107,50,23,15,45,95,19,69,90,96196828,82305765,11550182,87586992,26316691,237238721,116881520,90423751,86870856,75750590,1
8,94,45,2,86,31,44,46,55,71,87285329,94054712,88271237,19672354,26771994,151069590,95430068,178366364,169025618,86953414,1
68,114,107,38,43,16,35,29,3,8,151550803,262367336,133084797,194624542,369751488,143693439,101375717,253962772,174833121,166458146,0
90,54,86,8,60,80,13,48,79,66,2553754,27738470,102336540,57835748,24191321,86724399,92968238,66961656,86738494,9385735,1
28,90,99,52,91,107,98,37,10,16,112377459,145550466,110539311,93119769,102525542,119576842,113457795,94296097,126417273,101525357,0
101,1,20,34,29,17,41,68,86,15,62004206,102856398,108030695,170027866,123853301,106119232,107988266,123226766,95667388,111882308,1
46,87,28,93,2,74,75,96,8,5,136029945,168169944,187760448,161950921,91442145,171177917,329103937,340479236,136288789,301498473,1
4,96,84,101,74,70,69,30,87,97,86846757,36054536,6218728,2129446,181292567,105178768,87967499,48667636,129940280,59124554,0
36,71,104,22,39,100,15,76,64,53,101450083,87278757,169025618,89117038,116585378,98172857,86751819,86761682,75750590,86698277,1
6,20,102,37,74,86,44,2,25,62,111496599,105571036,66526697,250174657,374680088,188844330,105242513,103797901,189638017,168740953,1
8,39,25,22,83,34,20,35,26,51,173816614,118866290,133123543,110016158,141044921,140763512,145335241,105042597,185024218,91265304,1
5,1,9,89,65,43,94,71,13,101,87382579,101495620,43720230,41288955,76482434,106809101,26316691,89137399,94338967,91355855,0
64,3,80,9,65,89,45,98,76,50,86828698,76659949,86768178,32940748,54903529,100395609,84232609,44519260,119321696,34752860,0
71,110,11,72,112,68,26,62,25,1,100624065,20441493,108452107,102119379,5448108,25907144,108548063,85805514,104275965,86726887,0
28,55,87,73,9,111,37,11,13,6,89117038,8712306,4281729,86738694,100317750,90423751,75750590,81852496,86870856,132739889,1
51,75,73,52,20,7,17,4,11,100,86715129,25907144,38628747,236858633,86726887,86828698,20441493,86743032,177648913,92734540,1
11,66,51,8,30,31,10,17,110,20,110752309,8363146,86750146,87197791,86820376,115810875,86817707,136296149,99085893,186276534,1
16,19,86,72,66,87,15,29,89,49,92423451,106573901,106809101,132851371,134556694,110228930,137272985,139937922,182331313,108382060,1
9,69,42,50,77,16,15,29,10,68,106863163,125576983,140153524,142750189,130416036,167186695,135878232,134276083,86847370,99492741,1
23,20,98,56,49,65,29,106,69,101,135726105,86861614,117199412,149486894,103275898,90882159,123854991,98878010,89399750,140153524,0
21,108,93,43,87,64,38,4,48,89,117015167,40209325,169359249,100317750,18180970,114239371,139937922,137272985,108382060,182331313,0
94,86,29,90,8,19,56,26,1,99,106573901,159020918,92423451,134556694,132851371,118134220,158847773,111114687,468599935,376376587,1
29,16,30,67,22,106,96,86,36,7,86722830,91992140,91966729,100432910,105333017,91200519,101126450,188430592,107834570,123234183,0
18,30,108,100,52,53,72,28,87,76,19672354,94155156,88271237,26771994,41231571,40209325,169359249,117015167,18180970,100317750,1
11,87,6,39,85,93,101,22,97,91,70388657,117421467,89625472,86723143,176184718,26316691,106809101,87586992,94338967,94049589,1
30,8,33,51,34,13,114,54,104,37,111187038,397574220,122867857,91654584,105610776,193884241,48782900,168340162,99983413,110620360,1
93,30,96,45,16,33,38,86,85,109,95825708,99796146,97975407,197574429,118207269,28070572,10366616,97658618,349310876,43276219,1
27,47,68,34,51,7,58,40,70,15,106120242,132829614,135468811,119866878,191472774,137273293,102856993,101908305,53860798,125109609,0
95,5,11,97,83,74,8,75,84,96,131985001,225647682,130915385,339952326,116269000,177357764,136899196,97734876,187685721,186237523,1
85,38,101,19,11,50,12,107,43,78,89598554,138885864,117990312,129585121,186977347,120569619,103275898,133705802,216067541,117199412,1
10,62,53,58,38,16,1,29,66,52,106894078,89249333,91143798,89268488,89251386,90881881,90892734,90882159,90892194,91698091,0
48,100,49,57,64,43,16,89,86,1,130416036,207829314,129958758,156662698,140153524,113457795,84772440,100471531,91443418,89871557,0
7,65,101,11,1,26,88,44,83,39,91981924,115621730,70673409,115141430,109883841,84853828,117956848,85937380,86919603,164028089,1
84,97,86,60,106,15,112,71,21,7,121420060,98702755,136213385,245521448,121969079,142215664,155166178,135191789,128568628,186695779,0
8,84,59,61,46,103,64,104,63,74,86782944,102382586,86819797,84823349,99727581,208494057,125740575,117133001,166924523,182963367,1
4,50,112,74,55,46,106,100,25,85,89269794,91064780,123051238,86725175,112250781,101375717,130416036,131237305,140153524,142750189,0
111,76,14,28,56,62,50,12,104,65,250604896,110090274,141010367,318518246,130049546,135384059,113800818,130416036,80929738,91698091,1
53,10,40,58,38,86,21,52,61,66,88792641,69325073,89742217,88704095,86747757,4281729,29337472,16769223,88271237,96873088,0
28,8,51,79,35,26,76,48,84,29,103757196,101952809,89506062,196524081,375834673,91285897,147928078,109423104,85699732,364853115,1
19,109,65,55,112,100,108,85,10,50,299403816,173971950,101779337,97975407,94923783,349310876,28070572,186837494,97658618,123953528,0
101,41,23,39,15,62,13,80,2,37,86750028,87776861,89163371,115975133,123820195,159020918,81852496,123787524,53178236,100028335,0
2,13,92,84,11,47,16,46,20,8,90810663,118078153,58111005,86747351,86698277,97548862,70473277,197060279,85620664,40494734,1
54,84,34,86,28,51,6,13,30,64,220921211,172781504,122991377,100598959,114980990,101915970,70157388,124391602,102924091,235273853,1
69,106,83,15,79,27,45,49,55,58,113874152,118039482,100628054,114852327,86940305,89251386,80576254,75390186,91143798,89268488,1
3,65,103,80,43,20,57,74,93,86,85008179,87063175,105045291,86822085,85937380,100704400,192651991,116514161,110605738,86919603,1
35,9,41,22,16,7,21,34,20,96,100246000,86760613,40586005,87293485,149063978,30237211,19757254,129610677,87285329,86738694,0
84,50,93,39,29,87,58,98,48,22,100642343,124737900,117448591,105802355,110408428,144562438,99185719,167736240,329146921,144560260,0
51,75,95,12,13,28,92,69,64,9,173476224,86940305,168340162,110759067,211531481,131380551,104963314,119535307,98131940,96429099,0
29,85,9,88,106,37,89,25,64,67,137217992,174833121,166458146,143693439,210287979,133705802,164530809,249092564,152915953,103275898,1
99,53,84,35,20,101,41,17,103,13,21265941,97590558,61284613,101495620,41288955,6922000,43276219,88719902,40547474,86799300,1
58,99,43,101,54,55,78,27,16,42,132239985,134276083,114031486,112940846,101678979,140963334,140932039,122742037,110148166,136246613,1
16,73,54,49,101,97,83,3,72,63,82262664,86723143,89625472,70388657,87197791,86725175,113316122,91064780,86802844,90229954,1
78,20,103,89,65,41,10,40,7,101,85937380,100704400,102304762,86919603,84853828,10366616,129610677,127716304,1185644,5448108,0
69,50,68,43,48,88,74,33,9,92,112759687,72735318,99895247,129340473,121059705,101549225,102491976,107023378,103236364,113806181,1
112,46,72,110,92,7,50,21,71,17,109966297,115043148,132308170,116818204,110343245,126686205,126308417,188018316,103826346,172985331,0
30,95,39,33,41,71,36,14,11,57,26682464,42989814,65623472,146772593,97590558,63703276,178638015,87432909,81852496,89782335,0
74,20,28,50,69,17,86,57,44,29,70388657,11550182,89625472,89137399,86723143,89269794,91064780,123051238,86725175,112250781,0
20,75,11,10,29,7,95,44,110,86,115810875,199516516,136296149,86817707,99085893,68020317,24935423,20652618,49657570,22564731,1
3,53,89,65,47,52,88,80,54,64,94155156,19672354,21265941,8712306,100317750,38515149,10366616,40547474,87276347,5448108,1
100,78,2,20,48,103,50,13,29,109,34322358,129340473,97676580,87565571,88655279,8363146,31763321,41818582,66228684,129610677,1
65,46,101,91,54,27,88,63,55,74,104109762,104963314,102020930,131380551,96429099,89330493,89249333,121052479,93616251,91644707,0
30,98,76,75,41,7,99,96,101,46,185970794,128188795,152343656,149552270,127830593,111249680,122299898,90105087,127553966,110340212,0
88,76,107,92,18,49,65,8,85,86,89246836,168028715,158847773,117990312,114031486,139822354,138885864,186627166,131043881,89598554,1
66,11,79,39,61,52,99,72,7,86,41288955,87285329,88271237,101495620,76482434,135878232,117199412,109758944,151550803,135726105,1
5,71,106,39,7,86,52,104,1,87,85375207,16769223,19757254,97676580,61284613,71286125,12231202,40209325,100317750,18180970,0
5,47,49,7,77,21,30,101,41,96,113468735,107402427,137530209,89453814,94812940,51747431,88971114,89438610,92590269,107897138,0
86,88,53,89,13,11,17,99,73,92,5210495,86755853,38271450,82229931,10516239,113867208,89001276,94860836,89972122,73760724,1
65,1,88,52,53,62,76,73,66,86,115927309,113831870,129806786,121472061,123814196,86813501,51541746,10516239,38271450,51315122,0
37,106,33,107,109,97,114,5,8,75,94155156,311360822,41231571,26771994,19672354,92423451,106809101,134556694,132851371,106573901,1
11,8,58,99,26,9,35,94,65,79,86745912,73562326,87278757,41231571,82262664,101695162,90882159,21289303,84772440,113800818,0
87,27,9,34,48,6,113,84,2,63,188844330,168740953,23900288,206960035,60969508,192777666,51291809,108728539,113710517,170244408,0
104,5,31,64,63,55,65,100,15,85,84853828,86919603,103578570,88153289,65702424,125845797,194818271,86761836,121300065,234253106,1
57,76,23,8,28,87,88,70,35,58,91460772,250114507,94049589,5150808,86802844,134556694,92423451,132851371,106573901,106809101,0
35,29,107,8,87,27,47,78,72,62,139174891,221743617,131043881,208796906,160678812,101695162,106863163,94738847,177416702,94296097,0
13,29,23,9,89,50,8,2,30,95,178771086,47976221,116287390,112464030,91439459,88378333,175212097,112759687,99895247,93473848,0
4,7,72,49,30,11,17,71,50,51,20321748,3916428,86700461,32995405,11550182,104744109,72312627,24009418,36864918,8712306,0
11,86,83,110,39,26,47,7,75,8,176902957,25907144,7910302,102823997,3246092,1296625,20441493,95145869,108548063,50674154,1
47,78,39,102,86,35,29,15,9,42,194521913,109455705,59463394,100175472,99672424,113102494,86775026,94923783,118073569,86761836,1
86,35,54,60,107,95,5,28,51,11,26682464,115141430,97590558,43619695,23883296,86793739,75750590,98172857,86698277,86761682,1
65,66,83,48,78,74,93,79,88,87,135683571,152284772,101117815,103554622,86743872,92214768,87101762,45018125,48709462,92028391,0
74,38,20,109,9,93,87,41,111,46,131318008,78845413,110251512,107402427,94921415,96986714,115227961,187427341,86894490,109782149,1
25,11,16,19,91,30,8,7,85,39,98887913,106863163,98878010,108382060,89407113,114239371,139280377,89423756,91698091,111189717,0
99,3,91,46,29,58,2,26,54,98,177416702,131043881,107081378,111189717,131237305,204834394,145692178,89210239,253962772,137272985,1
85,12,71,50,106,100,91,18,30,25,89246836,123854991,88553213,103039499,88585077,134276083,139876032,108376607,89423756,135878232,0
60,87,74,1,55,17,81,2,3,91,38515149,85805514,108452107,99643683,94364925,87293485,115141430,95145869,5571849,1296625,0
11,7,29,47,30,10,15,27,65,101,115975133,41470731,86715129,109778511,38515149,42962946,86763073,68467307,52151797,35510231,1
72,85,15,11,68,28,100,59,17,50,140327266,104536343,231643479,110735691,273344204,139957152,176612012,119004470,158571074,154106982,1
56,17,79,16,96,106,83,55,50,46,20237599,96169991,26682464,25907144,97590558,96196828,89137399,53178236,76600360,134556694,0
72,15,26,66,80,46,23,25,3,63,315657960,177648913,47434686,86726887,31818853,59463394,58134384,86750050,105663807,194521913,1
37,94,88,100,77,60,30,114,19,13,87382579,86745912,111620041,25907144,87177591,181351015,346223861,134741940,122255316,447402880,1
19,104,59,63,50,4,113,86,110,84,127077041,113874152,122867857,397574220,115102590,151625242,199133117,151835528,136829091,179773256,0
