hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
9,57,42,93,39,30,98,7,74,109,1
96,30,67,15,2,68,99,37,35,66,0
86,67,15,101,53,7,96,11,20,47,0
7,112,12,15,13,3,43,63,65,100,0
2,35,62,110,46,27,86,54,102,43,1
7,39,25,66,94,86,99,82,8,20,0
43,7,27,69,10,41,74,9,16,89,1
56,112,41,98,38,74,30,59,50,16,1
16,101,56,29,74,51,20,106,94,84,1
75,40,65,18,58,114,53,47,71,111,1
65,90,12,53,27,83,79,63,13,47,1
91,106,112,60,81,59,50,69,51,40,0
64,6,103,75,15,30,93,65,60,31,1
76,54,30,47,83,74,59,65,42,86,1
62,46,51,2,71,61,89,25,50,11,1
13,33,54,55,87,63,89,93,60,92,1
67,2,98,101,100,3,44,55,71,19,0
114,9,12,84,40,86,75,74,77,70,0
49,89,5,80,72,1,53,62,52,79,1
30,65,71,92,41,20,7,64,15,93,0
12,110,107,2,25,90,38,26,54,74,1
17,98,62,48,112,57,103,7,74,12,1
20,8,82,96,7,18,40,30,84,89,0
23,80,88,9,5,76,50,15,40,45,1
17,33,21,99,80,10,51,79,73,13,0
65,50,36,11,7,79,55,28,39,48,1
2,111,34,88,54,55,48,46,28,50,1
106,3,55,9,86,68,13,16,63,29,1
87,58,63,51,17,112,46,40,4,16,1
30,15,71,9,72,100,74,93,51,3,0
42,92,100,98,54,93,14,96,40,30,1
49,88,91,19,40,96,13,67,16,68,1
92,27,69,80,74,93,11,68,9,79,1
41,107,84,39,9,46,20,104,60,87,1
95,30,101,65,12,61,26,17,13,7,0
114,36,111,7,23,19,107,113,75,78,0
53,9,84,88,109,64,120,67,46,119,1
29,93,20,17,101,21,69,30,41,103,0
22,12,50,3,28,72,85,100,25,86,1
47,96,41,86,16,99,13,63,101,79,1
7,109,34,33,75,25,84,12,96,5,1
76,100,63,20,88,111,89,54,75,65,0
51,43,42,65,86,77,60,68,69,93,0
55,88,25,39,54,13,5,102,9,98,0
13,54,63,25,79,92,89,51,76,15,0
96,80,7,5,35,79,66,78,72,74,0
17,41,64,78,30,106,101,93,33,7,0
91,52,107,65,54,30,74,96,14,93,1
45,28,109,31,103,100,44,69,23,121,1
21,71,7,90,72,91,85,2,38,18,1
53,1,79,3,7,16,55,33,56,52,0
3,2,16,110,9,91,111,39,41,73,0
17,16,59,50,87,33,45,65,86,8,1
91,95,17,61,9,7,51,35,30,8,1
100,94,51,50,12,8,27,33,106,85,0
100,49,68,54,57,13,3,72,89,41,1
70,8,103,17,30,2,111,59,84,9,1
56,16,106,96,68,69,20,86,53,27,0
112,69,84,93,39,86,104,73,96,100,0
78,59,31,9,26,75,34,87,65,58,0
76,25,65,104,62,34,5,54,14,16,0
41,36,68,51,39,97,114,27,4,14,0
39,48,90,75,16,38,80,86,81,91,0
79,9,73,13,99,49,5,8,98,3,0
29,21,60,1,87,39,86,7,15,55,0
14,58,51,11,36,28,76,30,107,20,1
16,50,63,2,39,68,77,72,7,55,1
60,5,28,76,54,63,98,107,20,90,1
43,68,40,93,96,78,3,91,53,63,1
43,9,52,16,86,48,55,79,83,49,1
86,72,21,71,42,39,28,7,11,112,1
99,73,5,21,63,66,26,51,56,23,1
2,106,30,62,74,20,94,49,38,71,1
20,10,25,33,80,43,38,67,3,111,1
41,86,25,106,110,43,8,29,87,23,1
12,92,16,68,108,78,34,10,21,87,1
91,99,89,7,2,51,43,95,87,86,0
8,96,33,101,41,78,53,9,20,73,0
65,26,8,98,84,54,74,16,50,107,0
107,55,23,6,100,19,121,31,12,16,0
92,49,5,63,21,16,72,46,55,58,1
63,31,76,55,73,98,5,28,66,15,1
65,5,54,92,11,39,62,49,66,88,1
12,55,63,33,107,99,106,87,91,8,0
70,11,7,20,107,81,46,91,50,38,1
79,65,11,69,25,31,63,40,9,6,1
10,57,41,19,30,32,48,55,9,79,0
65,92,91,39,6,68,15,51,93,86,1
79,98,9,31,69,103,91,81,40,74,0
39,7,20,93,6,47,84,36,75,4,1
84,101,39,106,99,7,50,94,28,110,1
44,54,101,16,78,106,83,47,9,96,0
77,40,30,43,55,83,29,47,2,64,1
103,98,9,17,5,13,31,3,21,47,1
21,41,111,66,53,65,72,39,62,30,0
35,103,16,40,9,76,28,85,84,6,0
50,15,28,9,54,94,21,6,84,79,0
71,101,82,86,41,9,42,69,47,68,1
45,86,47,43,7,53,27,69,10,78,0
13,111,53,58,18,100,12,106,38,50,1
87,101,93,17,53,50,27,51,78,49,1
86,60,54,90,62,79,52,78,80,48,1
95,88,23,98,90,18,65,62,87,70,0
79,51,101,9,15,42,58,65,43,27,1
58,63,22,86,64,36,7,5,39,54,0
54,51,17,92,25,34,79,80,66,38,0
69,39,85,18,91,86,87,81,27,55,1
13,20,64,29,10,15,93,31,98,30,1
71,21,72,50,28,22,37,69,18,3,1
69,50,98,63,96,83,78,34,29,87,0
30,60,55,49,72,17,62,20,2,69,1
15,7,2,67,26,22,3,54,51,75,0
92,68,20,34,96,77,45,51,64,27,0
112,30,83,4,17,39,68,25,105,100,1
64,15,28,29,20,91,97,8,87,34,1
93,35,51,7,101,71,83,11,67,20,1
2,74,86,16,8,28,73,87,54,65,0
91,28,99,75,52,98,92,90,48,8,1
55,4,106,16,68,79,7,1,76,64,0
50,88,46,48,65,74,92,96,86,93,1
103,106,58,3,18,17,63,31,41,7,0
20,56,8,107,69,30,65,51,66,98,0
96,87,93,103,9,79,23,11,41,29,1
76,84,55,7,48,4,62,46,27,102,0
90,81,46,86,21,3,18,64,76,65,0
9,6,97,66,3,65,86,8,92,80,0
9,103,73,106,27,92,93,83,96,69,0
20,55,42,52,103,4,72,90,62,22,1
18,74,65,86,96,28,87,104,11,20,0
7,3,11,106,65,30,89,74,15,63,0
8,111,49,41,91,72,73,87,83,55,0
47,91,54,101,65,78,16,68,15,96,0
96,4,68,25,26,67,51,13,30,7,0
68,42,106,93,9,53,16,49,79,48,1
90,86,39,7,1,51,55,64,66,48,1
10,65,33,52,40,58,38,29,80,74,0
55,112,28,21,86,18,100,60,19,50,1
88,7,68,25,41,35,36,23,27,44,1
10,86,39,65,68,7,26,72,11,62,0
31,9,47,6,3,13,20,110,67,102,1
88,106,79,96,72,65,20,11,8,107,1
15,60,52,79,98,92,29,1,31,54,1
4,14,44,36,20,71,29,95,47,81,1
7,28,43,9,65,51,3,48,13,92,1
83,49,109,33,20,41,96,86,74,114,1
30,100,106,41,69,10,51,9,101,85,0
17,63,68,88,55,99,44,30,39,51,0
26,39,38,12,58,72,106,69,86,111,1
20,9,51,45,15,101,72,47,7,97,0
99,13,21,43,5,40,65,63,92,39,0
17,11,7,68,14,86,41,21,39,101,1
46,67,5,65,60,25,109,9,87,88,1
69,5,43,97,89,23,86,51,73,48,0
96,78,32,91,64,83,48,34,27,55,1
92,89,74,72,55,51,1,39,86,66,1
97,5,104,8,84,109,86,83,7,99,1
35,20,86,98,28,76,16,97,1,37,1
103,30,63,39,78,100,17,86,15,57,0
54,86,88,72,46,53,63,34,21,3,0
46,8,112,55,71,50,72,11,3,110,0
8,110,83,17,26,87,20,39,77,99,0
89,23,9,92,98,36,63,86,51,66,0
78,27,34,55,8,25,80,51,39,88,0
45,50,37,64,99,26,65,68,13,48,0
2,93,46,20,16,8,17,86,51,114,0
68,93,98,47,86,53,22,9,50,83,0
75,48,16,69,45,58,88,47,1,112,0
44,20,107,38,87,91,23,100,19,64,1
79,52,41,47,93,89,65,87,78,27,0
33,47,41,7,63,51,109,68,95,20,0
52,81,46,60,64,74,88,89,71,19,1
55,26,21,62,19,100,99,72,50,91,0
74,94,68,101,96,15,17,7,47,27,1
89,102,64,41,9,93,37,104,103,17,1
25,95,71,100,51,106,39,87,62,105,1
96,85,54,111,17,82,107,55,50,56,0
28,54,69,111,39,20,43,12,55,62,1
65,8,64,18,91,86,69,96,34,100,1
92,5,1,54,93,55,16,83,72,33,1
30,43,41,58,60,26,48,11,29,100,0
97,73,62,52,3,17,72,88,79,53,1
75,101,105,106,100,17,7,72,50,55,1
86,31,45,1,51,55,53,47,60,20,1
89,29,87,17,15,64,60,51,48,72,0
87,92,53,6,84,8,83,86,28,46,0
68,13,18,16,47,41,65,94,75,60,0
26,10,62,58,39,41,111,43,71,72,1
8,40,15,96,33,54,43,31,16,78,1
43,65,84,18,86,111,51,59,85,6,0
87,69,29,50,72,21,60,55,86,12,1
33,15,34,9,41,109,84,22,102,64,0
11,104,25,50,36,15,75,7,112,12,0
104,74,6,111,107,51,73,39,20,60,1
86,95,32,51,9,36,87,65,1,107,0
47,19,91,86,13,7,10,51,30,39,1
55,12,64,65,92,72,63,79,9,29,1
86,76,29,8,28,48,92,37,60,51,0
75,29,43,30,78,101,21,41,36,103,1
19,31,91,72,114,41,100,18,26,13,0
74,28,58,107,20,9,30,22,41,106,1
86,100,54,33,105,39,14,72,107,3,0
74,30,41,82,7,101,78,53,89,15,1
66,73,53,20,44,79,49,80,52,55,1
45,25,111,71,46,36,64,78,100,52,1
65,90,72,62,89,50,73,97,86,63,0
47,27,54,65,92,20,96,69,34,50,0
62,27,34,58,18,22,12,16,3,104,1
49,109,100,31,55,45,63,107,86,51,1
53,16,70,17,87,39,51,108,86,95,1
13,92,7,9,6,96,65,50,31,28,1
1,66,97,102,53,89,51,92,73,11,0
1,28,21,25,86,51,39,11,31,85,1
53,84,13,67,101,15,42,82,65,33,0
50,9,7,114,65,60,53,36,4,75,1
54,26,87,94,65,29,9,12,6,20,0
86,34,41,68,2,64,101,29,7,42,0
34,31,80,86,97,64,55,65,73,79,0
11,86,17,89,103,51,3,39,63,90,1
39,54,100,68,51,72,11,38,7,26,0
78,49,60,87,114,39,104,20,16,31,1
79,53,64,34,9,58,74,47,31,103,1
104,68,103,35,81,94,74,84,87,21,1
59,108,74,112,50,68,72,91,25,16,0
50,7,93,46,51,37,8,34,62,104,1
12,114,31,97,51,106,85,18,90,45,0
107,53,98,92,50,60,13,65,18,87,1
40,57,25,54,84,7,20,55,46,87,1
97,92,51,5,1,9,11,20,55,89,0
50,28,3,47,106,55,93,71,11,26,0
46,65,39,26,7,8,97,19,20,62,0
33,63,74,88,112,86,79,49,22,56,1
50,25,29,72,21,52,27,2,71,47,1
119,23,42,48,37,86,67,9,31,36,1
25,7,80,50,99,11,87,20,98,89,0
86,12,71,39,62,51,7,48,25,92,1
52,79,12,90,38,72,106,16,37,55,1
84,104,35,98,87,48,85,44,65,86,1
33,29,52,49,11,81,10,91,80,66,1
26,62,16,44,98,54,52,86,17,110,1
21,73,16,10,96,65,42,86,47,58,0
92,107,104,75,109,5,14,4,63,22,0
40,28,114,106,86,65,111,88,12,34,0
55,71,43,72,91,22,70,26,53,66,0
100,11,62,56,25,47,7,29,28,87,1
55,28,91,50,99,15,51,54,25,79,1
2,73,86,53,68,16,9,46,79,69,0
85,97,81,91,37,48,66,86,16,80,0
63,74,88,58,16,55,50,35,79,2,1
34,53,3,96,38,87,15,69,67,65,0
85,75,54,47,16,88,18,51,68,11,0
2,5,53,63,9,82,7,95,119,97,0
114,104,76,65,31,36,41,69,16,68,0
83,78,107,54,74,13,1,27,84,97,1
97,9,34,42,79,66,86,74,63,8,1
94,97,83,86,47,77,13,93,71,7,0
106,100,50,25,60,67,55,27,39,85,1
29,51,70,76,87,99,23,106,5,55,0
39,37,66,86,60,79,13,11,90,97,1
87,52,53,82,72,85,99,63,30,12,0
45,76,77,20,65,107,7,80,111,67,0
88,16,74,93,111,18,85,98,75,65,1
84,8,95,4,25,2,63,99,75,68,1
13,20,63,85,16,46,114,84,96,64,0
28,41,30,33,73,87,54,34,38,69,0
68,28,11,7,20,51,87,74,72,112,1
8,65,80,55,86,5,25,51,70,104,0
96,101,23,67,50,80,43,2,58,75,1
15,38,48,30,91,19,47,16,12,68,1
8,25,7,100,20,112,38,72,11,3,0
90,35,89,13,51,85,65,54,62,46,0
44,65,71,59,111,75,84,88,6,15,0
99,39,10,83,30,41,101,11,26,95,0
25,47,93,91,29,68,30,11,8,71,0
34,52,57,19,51,14,10,101,53,36,0
33,111,54,43,107,27,9,65,39,114,1
68,71,81,55,46,73,112,62,60,69,1
65,68,45,49,7,102,47,88,20,98,1
102,87,72,41,73,20,1,65,30,19,1
107,55,91,72,76,121,74,38,15,78,1
89,31,96,39,9,68,58,69,10,88,1
36,102,53,103,20,65,92,16,39,17,1
79,42,9,29,4,10,86,49,58,69,0
97,51,89,1,87,57,55,50,77,17,1
9,69,27,51,87,68,86,42,80,78,0
100,50,11,20,8,72,85,47,92,71,1
111,107,70,74,16,13,51,62,54,86,1
43,101,18,2,52,106,28,44,90,75,0
92,53,11,20,106,109,39,107,22,26,0
72,21,28,16,68,85,74,112,8,7,1
111,58,93,20,25,50,65,54,100,1,0
92,6,13,7,86,72,96,50,62,52,0
5,54,69,74,38,19,15,31,107,53,1
62,66,79,73,48,56,99,20,92,23,1
17,23,85,44,51,3,101,21,41,20,1
66,65,20,80,6,29,63,76,111,7,0
68,65,16,51,12,9,69,83,88,63,1
79,107,51,48,76,7,104,89,46,87,0
90,41,101,89,7,65,20,95,77,57,1
16,68,54,76,120,14,3,55,46,9,0
41,34,101,96,75,38,93,22,103,20,0
25,10,112,66,12,110,73,78,63,20,0
3,18,99,15,7,46,29,4,59,84,1
77,107,55,78,20,3,72,88,76,83,1
11,83,69,65,27,43,102,96,9,3,1
63,13,26,53,90,75,39,52,54,55,1
8,33,87,16,34,55,28,25,95,64,0
81,40,16,27,4,13,68,97,51,41,1
90,78,88,10,62,60,64,65,19,79,1
79,50,96,106,74,51,101,91,9,42,0
12,25,30,104,60,52,38,46,48,3,0
114,49,64,38,62,84,75,94,6,19,0
34,91,30,19,72,47,29,100,27,54,1
47,29,1,68,84,101,94,64,46,42,1
51,11,66,26,48,72,98,86,97,33,1
79,96,61,31,44,28,100,80,86,25,1
68,7,65,12,36,107,40,1,27,29,1
17,109,88,50,53,40,18,28,106,92,0
44,26,54,73,66,52,34,93,16,65,0
105,39,17,26,83,92,2,95,6,101,0
55,20,45,64,77,72,41,33,91,101,0
111,12,37,101,38,55,21,50,106,67,1
113,7,22,68,83,98,19,97,91,65,1
73,9,8,30,16,41,26,55,103,93,0
112,8,46,86,110,106,75,40,39,7,1
30,102,12,98,103,54,7,89,92,3,0
76,5,53,58,9,28,102,99,50,15,0
80,34,8,5,66,39,21,27,33,49,1
44,69,57,29,94,101,17,8,20,65,0
38,77,75,46,66,30,95,78,88,72,1
62,8,18,25,88,111,28,91,94,70,1
87,72,57,103,109,43,95,3,104,91,1
54,18,55,110,107,16,45,82,75,85,1
74,63,92,88,79,83,47,68,53,10,0
76,65,95,7,31,11,51,101,2,8,1
5,13,89,67,53,92,49,73,79,103,0
51,92,33,60,74,40,55,9,46,102,0
25,13,50,106,2,21,3,1,26,28,0
111,14,94,28,70,44,61,91,86,41,1
38,23,9,22,30,55,74,33,57,93,0
28,69,103,86,76,73,53,20,48,74,0
57,90,1,104,5,55,86,63,106,32,1
6,52,79,21,96,53,22,29,102,67,1
90,51,67,62,8,14,54,34,55,107,1
53,19,109,16,37,76,55,10,87,100,0
25,26,2,53,93,38,43,58,41,87,1
35,47,28,64,41,60,27,13,25,109,0
63,71,39,68,7,91,13,15,104,3,0
17,91,86,99,51,68,16,56,39,30,1
100,21,63,28,112,11,8,50,71,18,0
37,48,30,17,16,99,9,8,50,79,1
7,64,72,65,60,86,53,79,39,19,1
50,13,99,68,41,76,69,1,5,3,1
71,88,39,11,86,74,7,55,3,106,1
40,104,64,41,86,95,60,13,97,37,0
86,45,70,49,85,110,53,7,6,17,0
26,12,30,51,52,112,8,96,19,84,0
17,86,72,90,80,67,53,38,92,25,1
69,39,73,87,29,26,55,18,49,91,0
77,25,78,100,90,17,32,67,37,96,0
28,17,107,54,87,13,112,100,10,51,1
43,95,112,65,20,78,106,100,50,113,1
95,38,22,21,66,60,112,56,9,76,0
51,90,11,26,6,77,50,61,92,22,1
84,60,109,79,17,113,19,103,29,90,0
39,54,16,30,2,48,47,66,87,51,0
98,25,79,16,48,57,8,87,46,114,0
11,51,89,80,64,16,87,72,101,106,1
85,27,73,63,12,5,2,112,109,17,1
87,99,74,32,51,69,11,9,2,26,0
47,23,72,55,79,102,39,51,52,85,0
7,67,106,3,33,2,83,74,63,112,0
75,1,86,96,25,43,55,105,26,72,0
27,91,81,72,38,58,89,8,55,52,1
26,41,13,63,103,17,70,85,9,111,1
86,55,8,16,34,70,28,46,71,5,1
93,25,29,107,104,38,74,9,66,18,1
111,33,11,7,12,36,61,3,63,100,1
53,26,21,8,102,13,1,40,68,86,1
92,47,77,20,69,13,41,6,101,21,1
96,18,101,13,20,64,84,15,77,9,0
6,68,5,39,51,46,85,66,17,86,0
87,70,88,78,74,84,73,63,86,8,1
23,64,50,97,44,109,51,27,86,100,1
87,67,74,55,60,8,53,76,30,111,1
50,84,46,99,38,104,34,77,86,37,1
63,16,25,65,68,41,39,108,30,40,1
47,69,68,7,20,78,63,83,35,79,1
21,72,20,51,52,120,107,67,13,68,1
72,68,111,22,104,64,107,43,29,67,0
75,2,22,7,95,33,20,99,6,39,1
73,7,96,15,65,51,40,80,27,101,1
70,65,23,30,73,41,20,37,44,89,1
98,73,51,75,90,96,107,74,93,37,0
104,67,17,86,85,28,106,50,46,60,0
100,94,19,88,27,87,62,58,15,76,1
64,69,40,50,67,20,13,6,47,7,0
28,106,85,42,20,69,15,1,31,50,0
26,101,10,11,46,8,97,17,7,86,0
50,9,16,65,88,93,7,98,99,3,1
45,89,40,64,53,19,91,41,51,101,1
6,88,13,26,92,7,39,86,4,22,0
40,67,98,101,46,75,74,10,31,41,0
28,44,40,105,64,111,78,15,109,53,0
16,105,11,39,50,72,100,87,85,49,1
4,76,50,60,16,87,39,15,88,28,0
107,74,57,14,20,73,102,84,8,91,0
19,76,51,11,86,94,26,71,29,34,1
17,96,8,5,37,87,1,102,39,28,1
80,51,7,39,87,64,18,55,9,69,1
47,99,5,13,86,73,63,17,9,102,1
86,65,83,74,51,99,9,17,16,79,0
51,91,28,19,87,21,1,55,103,5,1
47,72,66,5,53,49,86,40,34,62,1
74,54,53,65,64,60,29,1,40,86,1
21,43,37,93,94,91,20,106,36,41,0
61,46,69,64,20,84,43,51,106,101,1
84,69,17,40,68,89,29,74,79,9,1
29,89,5,9,16,55,91,49,63,58,1
95,2,86,101,99,31,53,38,26,8,0
71,89,54,86,98,13,3,1,53,92,0
97,101,93,96,20,49,102,91,65,36,1
63,5,11,100,70,87,86,25,8,97,1
28,9,65,89,86,37,8,88,90,17,0
22,81,25,31,7,39,112,27,60,4,0
23,3,46,70,55,75,109,60,38,13,0
86,68,41,53,47,50,9,42,69,34,0
16,13,12,60,30,57,72,88,15,86,0
79,60,52,55,1,97,6,88,90,69,0
73,86,53,47,74,20,92,52,45,99,1
93,86,9,27,69,49,101,80,96,42,0
98,54,53,16,68,111,46,72,107,29,0
65,102,49,6,30,10,9,38,79,107,0
111,29,10,76,23,38,34,62,1,86,0
71,9,64,48,96,84,97,63,86,8,0
15,55,23,20,72,76,86,93,69,54,0
10,62,9,41,26,46,79,8,29,103,0
51,78,19,86,13,100,41,57,72,68,0
7,52,88,30,12,18,100,90,47,39,0
60,66,72,87,19,20,99,38,8,85,1
8,61,112,13,7,2,17,50,9,79,0
47,48,75,50,16,28,54,74,2,79,1
52,80,21,53,3,40,60,66,74,39,1
5,92,42,39,55,1,87,51,106,33,1
53,81,17,55,27,52,8,91,66,83,0
69,63,102,27,48,59,76,9,50,7,1
15,49,64,48,87,30,11,8,84,29,1
76,6,111,29,9,56,58,74,55,26,1
69,90,89,80,17,83,75,28,74,54,1
15,82,101,86,96,84,93,64,102,63,1
76,31,68,51,63,86,15,40,54,17,1
30,28,71,59,11,92,50,3,6,20,0
101,1,49,88,84,72,65,5,43,83,0
69,58,40,9,106,96,5,89,43,83,0
31,46,95,51,7,11,25,48,29,86,0
15,50,1,18,85,78,59,90,94,96,0
70,73,100,16,66,74,52,104,8,86,1
34,87,51,102,43,11,19,86,62,77,0
51,76,63,20,66,40,14,38,53,86,1
16,49,30,1,108,40,13,54,62,68,0
109,106,21,78,83,79,12,5,74,69,1
84,19,62,5,74,85,87,98,16,48,1
46,71,100,30,72,87,60,8,97,22,0
19,28,110,30,31,51,11,74,91,84,0
69,49,112,72,87,74,27,12,78,51,0
78,41,87,39,23,27,15,43,16,13,1
20,30,100,57,11,69,109,68,16,39,1
56,96,69,86,33,15,31,87,78,82,0
16,46,65,3,41,54,86,64,78,53,1
71,50,99,17,26,65,52,20,36,11,1
111,39,107,18,29,20,87,65,48,8,0
86,11,3,36,2,99,22,109,37,97,0
74,101,104,36,84,31,89,13,40,20,0
53,52,58,60,34,10,17,16,79,66,0
25,80,1,13,79,76,21,72,58,53,0
5,49,87,63,69,74,26,55,110,6,1
6,20,68,7,74,16,47,50,70,51,1
95,74,86,66,53,39,41,68,38,20,1
94,30,63,51,39,65,69,64,81,17,1
78,27,51,7,43,96,15,29,84,25,0
91,65,26,46,93,41,3,43,9,87,1
84,17,90,94,69,85,7,36,64,1,1
72,55,68,106,112,53,50,97,1,100,1
111,2,6,58,92,41,73,9,59,79,0
53,9,48,3,13,7,106,15,101,29,1
75,88,41,30,97,44,47,64,51,87,0
55,106,72,20,50,86,11,68,7,75,1
2,35,83,25,54,68,8,51,39,7,0
34,30,63,26,99,29,65,107,76,71,0
13,72,86,7,54,8,63,51,87,16,0
104,74,54,63,84,96,80,5,106,107,0
72,13,62,92,29,89,25,86,74,51,0
74,68,62,60,109,41,111,43,84,106,1
2,74,63,69,91,106,10,7,78,101,0
92,49,31,77,53,8,27,29,88,90,0
97,1,55,32,87,43,107,59,3,88,0
20,53,78,47,64,15,42,101,29,10,1
9,2,68,23,114,18,40,3,28,13,1
100,20,67,74,75,93,79,57,76,52,1
4,86,16,7,74,29,60,70,92,49,0
65,20,35,66,39,16,8,11,74,30,1
47,55,86,28,8,106,110,3,100,25,1
107,65,18,110,74,76,90,28,63,23,1
69,62,99,39,68,54,100,12,3,33,0
86,33,14,70,8,74,55,28,20,21,0
47,13,88,51,114,28,15,7,46,31,0
52,41,49,88,27,13,74,81,87,51,1
51,72,30,91,76,16,23,37,69,10,1
39,20,58,38,56,33,77,106,101,65,0
16,85,93,17,37,62,98,74,38,91,1
63,66,28,20,76,60,26,93,110,15,1
8,26,97,93,3,51,87,92,10,74,1
60,18,11,51,68,19,84,80,78,86,0
64,18,13,55,51,76,50,104,100,53,1
102,8,11,26,88,68,47,48,65,27,0
55,74,50,7,73,16,9,87,68,13,1
5,75,102,42,35,8,28,97,11,90,0
88,10,49,86,65,42,9,11,51,16,1
3,108,100,49,98,19,86,66,95,60,0
87,71,13,61,44,73,68,6,63,51,1
82,85,11,51,101,69,39,84,1,3,1
8,35,57,7,79,87,55,76,63,107,1
96,7,100,39,94,19,91,88,20,10,1
19,26,60,22,86,49,72,51,16,25,1
68,69,88,74,54,46,40,47,80,16,0
64,19,39,76,62,49,2,3,60,95,1
2,54,32,75,11,98,111,39,62,18,1
80,83,97,31,9,87,16,48,55,49,0
74,93,101,41,20,30,43,22,29,61,0
61,84,20,6,52,29,40,64,23,51,1
77,69,30,15,49,52,25,63,83,2,0
92,65,48,80,52,73,79,50,55,15,0
86,13,63,6,111,17,37,51,44,65,1
26,17,70,72,91,52,42,11,87,99,0
91,111,104,77,55,107,73,5,8,28,0
50,34,53,101,42,78,9,2,63,79,1
107,67,55,13,40,8,7,60,34,111,0
91,99,102,36,22,20,75,83,41,95,1
10,20,6,21,65,75,8,78,77,26,1
87,17,28,6,71,62,37,93,9,65,1
31,80,48,107,38,16,60,72,25,64,1
64,20,41,51,93,57,104,76,101,35,1
27,95,17,97,88,16,13,69,8,86,1
33,80,54,86,92,90,17,8,79,39,1
47,54,13,64,83,9,79,96,42,80,1
17,66,26,110,8,10,101,20,22,16,1
111,69,7,15,17,23,39,86,57,76,1
50,56,64,29,46,85,72,86,2,11,0
9,78,15,73,69,34,7,40,64,80,1
7,39,93,112,88,52,1,42,51,101,1
8,7,27,11,50,110,15,100,103,72,1
100,5,89,25,104,16,63,37,96,46,1
75,97,51,20,54,64,98,88,69,9,1
21,112,28,7,93,52,60,55,39,101,0
35,84,87,63,104,66,48,76,86,16,0
11,13,91,81,20,64,48,72,62,55,0
106,41,25,83,101,51,72,42,91,15,0
30,52,47,54,100,120,43,10,16,64,0
34,20,92,53,77,55,27,48,87,49,1
39,62,54,92,66,55,102,58,49,73,0
107,13,54,67,30,39,29,62,111,93,1
101,8,78,17,7,48,83,35,27,2,0
25,26,55,7,21,47,52,58,80,39,0
64,99,74,83,7,49,40,107,68,60,0
36,84,30,44,70,8,73,26,57,28,1
91,97,30,19,106,16,69,42,47,101,1
8,15,62,40,64,33,90,76,85,46,0
92,86,49,51,69,39,58,53,63,73,0
98,75,62,18,88,48,104,79,16,103,1
75,7,88,64,40,9,44,84,101,53,0
98,59,101,20,41,84,65,73,10,50,1
65,54,86,80,16,104,63,111,23,4,0
9,29,47,26,1,2,94,25,50,30,0
9,81,68,26,93,62,30,38,43,12,0
20,98,54,13,60,80,38,26,31,18,1
93,92,80,58,103,88,45,27,40,49,0
93,17,92,79,54,39,7,103,15,26,1
33,6,13,100,20,87,55,18,106,103,0
29,12,49,58,30,91,7,47,86,19,0
1,29,23,9,79,2,10,74,26,30,1
98,18,29,84,5,74,111,55,59,28,0
8,104,14,5,102,96,37,95,86,34,1
62,26,43,69,10,58,39,3,80,55,0
44,86,74,78,68,2,9,50,76,31,0
20,88,41,58,43,26,10,13,53,110,1
42,17,63,79,88,86,27,67,65,74,1
69,74,2,26,50,63,96,93,20,27,1
102,76,19,85,86,109,51,49,62,30,0
65,40,72,86,53,20,66,73,80,13,0
70,39,30,76,85,64,54,55,84,78,1
51,68,7,72,43,42,27,10,29,15,1
72,25,107,89,5,55,46,106,63,26,1
69,47,102,20,94,9,17,12,87,88,1
60,78,74,8,87,80,53,3,34,62,1
54,33,17,88,86,1,63,89,92,65,1
96,76,83,50,99,74,35,20,72,33,0
56,25,62,92,69,86,11,42,7,68,1
18,47,46,25,26,48,7,39,90,78,0
84,15,94,33,98,56,104,97,16,101,1
76,28,8,87,62,111,23,34,54,38,1
86,41,75,74,99,48,106,87,55,16,1
85,17,10,86,2,28,110,13,94,30,1
106,87,26,8,97,95,65,20,68,46,1
63,27,65,30,96,48,2,50,88,97,1
100,29,17,87,72,103,41,19,43,50,0
93,114,86,2,25,8,91,97,84,106,0
75,42,20,39,84,41,30,65,103,98,1
72,99,30,7,102,40,91,34,86,85,1
79,96,9,86,11,78,10,55,83,3,0
7,19,52,11,38,15,91,84,17,99,1
93,31,91,34,20,87,69,68,21,17,1
86,34,92,49,96,77,17,3,98,9,1
90,46,91,52,62,17,27,39,64,85,1
100,45,58,98,46,10,74,3,60,55,1
50,84,13,109,53,29,43,20,1,107,1
84,11,91,19,38,7,8,56,99,101,1
13,106,50,58,14,76,91,34,60,100,0
106,86,101,78,41,54,30,20,29,17,0
1,74,31,51,7,13,56,73,103,9,1
111,60,7,94,13,55,49,71,3,77,0
65,79,71,15,17,57,68,7,63,13,0
62,15,102,86,54,43,16,49,64,60,0
100,46,58,41,85,112,34,70,63,88,1
34,38,99,20,111,2,100,76,94,107,0
91,72,19,26,110,52,7,13,12,79,0
14,38,89,107,106,54,83,74,16,88,0
13,16,37,74,19,29,87,103,1,43,1
65,17,5,8,107,102,26,93,114,104,0
75,49,7,65,10,41,16,47,111,22,1
13,31,44,86,96,38,87,11,100,92,1
89,51,3,74,5,65,27,69,13,68,1
27,23,8,97,30,41,50,15,121,69,1
103,108,50,97,8,28,70,87,20,55,0
63,21,3,73,40,62,5,13,54,92,1
